stage,changed_class,trial_dim,class_dims_json,objective,val_acc,balanced_norm_true_residual,balanced_true_explained_ratio,mean_fp_rate,mean_dim_frac,accepted,reason,split,global_val_dim,global_obj_dim,base_objective,base_val_acc,fixed_vs_base,broken_vs_base,break_rate,floor_ok,val_gain_vs_global,coverage_gain_vs_global,fixed_vs_global,broken_vs_global,break_rate_vs_global,candidate_val_acc,candidate_objective,candidate_class_dims_json
greedy_pass_0,0,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6717749285044848,0.6927297668038409,2.0240258846317216,0.4441452663061833,0.07705802591317672,0.95,0,candidate_ok,9,64,48,0.668545312958224,0.691358024691358,7,6,0.011904761904761904,1,,,,,,,,
greedy_pass_0_accept,0,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6717749285044848,0.6927297668038409,2.0240258846317216,0.4441452663061833,0.07705802591317672,0.95,1,best_class_coordinate_update,9,64,48,,,7,6,0.011904761904761904,,,,,,,,,
greedy_pass_0,1,16,"{""0"": 48, ""1"": 16, ""2"": 64, ""3"": 64, ""4"": 64}",0.6581692402782717,0.6776406035665294,1.871178067068616,0.41664894979986206,0.08130892083854938,0.8,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,18,29,0.05742574257425743,0,,,,,,,,
greedy_pass_0,1,24,"{""0"": 48, ""1"": 24, ""2"": 64, ""3"": 64, ""4"": 64}",0.670525961383331,0.6899862825788752,1.8773365612902608,0.42520081652928593,0.07813794243793173,0.825,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,17,19,0.03762376237623762,0,,,,,,,,
greedy_pass_0,1,32,"{""0"": 48, ""1"": 32, ""2"": 64, ""3"": 64, ""4"": 64}",0.6730319778935956,0.6927297668038409,1.9028299238608433,0.43197867148802416,0.07737021787945228,0.85,0,break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,13,13,0.02574257425742574,1,,,,,,,,
greedy_pass_0,1,48,"{""0"": 48, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}",0.6684597329919512,0.6886145404663924,1.9446029851208038,0.4390020437646678,0.07823928991459562,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,5,8,0.015841584158415842,1,,,,,,,,
greedy_pass_0,2,16,"{""0"": 48, ""1"": 64, ""2"": 16, ""3"": 64, ""4"": 64}",0.6375383341679894,0.6570644718792867,1.8702470217020781,0.4242408184536953,0.0860315384045624,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,20,46,0.09108910891089109,1,,,,,,,,
greedy_pass_0,2,24,"{""0"": 48, ""1"": 64, ""2"": 24, ""3"": 64, ""4"": 64}",0.6456226898069315,0.6652949245541838,1.8897273145660045,0.4320136690597131,0.08390081389155656,0.825,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,17,37,0.07326732673267326,1,,,,,,,,
greedy_pass_0,2,32,"{""0"": 48, ""1"": 64, ""2"": 32, ""3"": 64, ""4"": 64}",0.653611500259275,0.6735253772290809,1.9171938262784263,0.43592700580917076,0.08178233651291475,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,14,28,0.055445544554455446,1,,,,,,,,
greedy_pass_0,2,48,"{""0"": 48, ""1"": 64, ""2"": 48, ""3"": 64, ""4"": 64}",0.6725664552708602,0.6927297668038409,1.9485798826006415,0.4406946223110285,0.07701455981091518,0.9,0,break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,9,9,0.01782178217821782,1,,,,,,,,
greedy_pass_0,3,16,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 16, ""4"": 64}",0.6591363335563252,0.6790123456790124,1.9186023113367767,0.4267676495674742,0.0798529803794649,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,15,25,0.04950495049504951,1,,,,,,,,
greedy_pass_0,3,24,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 24, ""4"": 64}",0.658580970325861,0.6790123456790124,1.9735337843783989,0.4320111615351692,0.07995410777540084,0.825,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,12,22,0.04356435643564356,1,,,,,,,,
greedy_pass_0,3,32,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 32, ""4"": 64}",0.6680436875551328,0.6886145404663924,1.9908205452669907,0.4356226117243617,0.07775689527435332,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6717749285044848,0.6927297668038409,10,13,0.02574257425742574,1,,,,,,,,
greedy_pass_0,3,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6748945215899839,0.6954732510288066,1.9916937583728256,0.4407711185089071,0.07624381645650433,0.9,0,candidate_ok,9,64,48,0.6717749285044848,0.6927297668038409,5,3,0.005940594059405941,1,,,,,,,,
greedy_pass_0_accept,3,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6748945215899839,0.6954732510288066,1.9916937583728256,0.4407711185089071,0.07624381645650433,0.9,1,best_class_coordinate_update,9,64,48,,,5,3,0.005940594059405941,,,,,,,,,
greedy_pass_0,4,16,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 16}",0.6298939713852925,0.6488340192043895,1.8096932722813293,0.4178906163248487,0.0882338780791592,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,7,41,0.08086785009861933,1,,,,,,,,
greedy_pass_0,4,24,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 24}",0.6487965340084441,0.6680384087791496,1.8501565527366899,0.42509742640015863,0.08328494744696013,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,6,26,0.05128205128205128,1,,,,,,,,
greedy_pass_0,4,32,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 32}",0.6624117770911908,0.6817558299039781,1.8669881677115732,0.4306617608848617,0.0798409089605503,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,6,16,0.03155818540433925,1,,,,,,,,
greedy_pass_0,4,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 48}",0.6714853387359626,0.691358024691358,1.9223223752618541,0.4366732508859215,0.07730776031602822,0.85,0,no_objective_gain|val_acc_drop,9,64,48,0.6748945215899839,0.6954732510288066,2,5,0.009861932938856016,1,,,,,,,,
greedy_pass_1,0,16,"{""0"": 16, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6665386011565133,0.6858710562414266,1.8665584208605424,0.4250701912790332,0.07835758207119634,0.8,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,14,21,0.04142011834319527,0,,,,,,,,
greedy_pass_1,0,24,"{""0"": 24, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6675522146564524,0.6872427983539094,1.9026899347729411,0.4307698111033602,0.07808817970705297,0.825,0,protected_class_0_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,9,15,0.029585798816568046,0,,,,,,,,
greedy_pass_1,0,32,"{""0"": 32, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6713984791976703,0.691358024691358,1.9304057405388932,0.43431561419355325,0.07713752725364377,0.85,0,no_objective_gain|val_acc_drop,9,64,48,0.6748945215899839,0.6954732510288066,4,7,0.013806706114398421,1,,,,,,,,
greedy_pass_1,0,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6689073096619554,0.691358024691358,2.1733780890379926,0.44531799688566426,0.0774103063282612,0.95,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,5,8,0.015779092702169626,1,,,,,,,,
greedy_pass_1,1,16,"{""0"": 48, ""1"": 16, ""2"": 64, ""3"": 48, ""4"": 64}",0.6612888333637708,0.6803840877914952,1.838845940809719,0.41327480200258576,0.08049471138187698,0.75,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,18,29,0.05719921104536489,0,,,,,,,,
greedy_pass_1,1,24,"{""0"": 48, ""1"": 24, ""2"": 64, ""3"": 48, ""4"": 64}",0.6736455544688301,0.6927297668038409,1.8450044350313646,0.4218266687320097,0.07732373298125934,0.775,0,protected_class_1_dim_below_32|no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,17,19,0.03747534516765286,0,,,,,,,,
greedy_pass_1,1,32,"{""0"": 48, ""1"": 32, ""2"": 64, ""3"": 48, ""4"": 64}",0.6761515709790946,0.6954732510288066,1.870497797601947,0.428604523690748,0.07655600842277988,0.8,0,break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,13,13,0.02564102564102564,1,,,,,,,,
greedy_pass_1,1,48,"{""0"": 48, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6702013616736083,0.6899862825788752,1.9122708588619077,0.4356278959673915,0.07773619502586288,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,4,8,0.015779092702169626,1,,,,,,,,
greedy_pass_1,2,16,"{""0"": 48, ""1"": 64, ""2"": 16, ""3"": 48, ""4"": 64}",0.6461743402013566,0.6652949245541838,1.8379148954431812,0.42086667065641903,0.08374510405105247,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,21,43,0.08481262327416174,1,,,,,,,,
greedy_pass_1,2,24,"{""0"": 48, ""1"": 64, ""2"": 24, ""3"": 48, ""4"": 64}",0.651500989427384,0.6707818930041153,1.8573951883071076,0.42863952126243693,0.08232548893549788,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,16,34,0.0670611439842209,1,,,,,,,,
greedy_pass_1,2,32,"{""0"": 48, ""1"": 64, ""2"": 32, ""3"": 48, ""4"": 64}",0.6567315043236173,0.6762688614540466,1.8848617000195298,0.4325528580118946,0.08094757811408475,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,14,28,0.055226824457593686,1,,,,,,,,
greedy_pass_1,2,48,"{""0"": 48, ""1"": 64, ""2"": 48, ""3"": 48, ""4"": 64}",0.6743076506698331,0.6941015089163237,1.9162477563417455,0.4373204745137523,0.07653312905640583,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,7,8,0.015779092702169626,1,,,,,,,,
greedy_pass_1,3,16,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 16, ""4"": 64}",0.6591363335563252,0.6790123456790124,1.9186023113367767,0.4267676495674742,0.0798529803794649,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,10,22,0.04339250493096647,1,,,,,,,,
greedy_pass_1,3,24,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 24, ""4"": 64}",0.658580970325861,0.6790123456790124,1.9735337843783989,0.4320111615351692,0.07995410777540084,0.825,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,7,19,0.03747534516765286,1,,,,,,,,
greedy_pass_1,3,32,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 32, ""4"": 64}",0.6680436875551328,0.6886145404663924,1.9908205452669907,0.4356226117243617,0.07775689527435332,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,5,10,0.01972386587771203,1,,,,,,,,
greedy_pass_1,3,64,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6717749285044848,0.6927297668038409,2.0240258846317216,0.4441452663061833,0.07705802591317672,0.95,0,no_objective_gain|val_acc_drop,9,64,48,0.6748945215899839,0.6954732510288066,3,5,0.009861932938856016,1,,,,,,,,
greedy_pass_1,4,16,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 16}",0.6298939713852925,0.6488340192043895,1.8096932722813293,0.4178906163248487,0.0882338780791592,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,7,41,0.08086785009861933,1,,,,,,,,
greedy_pass_1,4,24,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 24}",0.6487965340084441,0.6680384087791496,1.8501565527366899,0.42509742640015863,0.08328494744696013,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,6,26,0.05128205128205128,1,,,,,,,,
greedy_pass_1,4,32,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 32}",0.6624117770911908,0.6817558299039781,1.8669881677115732,0.4306617608848617,0.0798409089605503,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,9,64,48,0.6748945215899839,0.6954732510288066,6,16,0.03155818540433925,1,,,,,,,,
greedy_pass_1,4,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 48}",0.6714853387359626,0.691358024691358,1.9223223752618541,0.4366732508859215,0.07730776031602822,0.85,0,no_objective_gain|val_acc_drop,9,64,48,0.6748945215899839,0.6954732510288066,2,5,0.009861932938856016,1,,,,,,,,
final_keep_perclass,,,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 48, ""4"": 64}",0.6748945215899839,0.6954732510288066,1.9916937583728256,0.4407711185089071,0.07624381645650433,0.9,1,val_gain,9,64,48,,,,,,,0.004115226337448652,0.2140164569240639,11,8,0.015873015873015872,,,


