top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,test_acc_shadow_not_for_selection,val_bal_acc,objective,num_selected_features,dataset,split,ablation
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,6000,texas,1,no_p3
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,6000,texas,1,no_p3
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_p3
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_p3
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,6000,texas,1,no_p3
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,6000,texas,1,no_p3
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,6000,texas,1,no_p3
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,6000,texas,1,no_p3
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_p3
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_p3
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,6000,texas,1,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.8378378378378378,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.8378378378378378,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.8108108108108109,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.8378378378378378,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.8378378378378378,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7796610169491526,0.7837837837837838,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,4000,texas,1,no_sym
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.8108108108108109,0.6428571428571428,0.7796610169491526,4000,texas,1,no_sym
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.8648648648648649,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.7837837837837838,0.6507936507936508,0.7796610169491526,6000,texas,1,no_sym
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.8648648648648649,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.7837837837837838,0.6507936507936508,0.7796610169491526,6000,texas,1,no_sym
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.8648648648648649,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.7837837837837838,0.6507936507936508,0.7796610169491526,6000,texas,1,no_sym
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.8648648648648649,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_sym,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8378378378378378,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6785714285714286,0.7966101694915254,6000,texas,1,no_sym
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_sym,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.7837837837837838,0.6507936507936508,0.7796610169491526,6000,texas,1,no_sym
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7837837837837838,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7837837837837838,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7567567567567568,0.7265512265512265,0.8135593220338984,4000,texas,1,no_highpass
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8135593220338984,0.7837837837837838,0.7063492063492063,0.8135593220338984,4000,texas,1,no_highpass
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8135593220338984,0.7837837837837838,0.7063492063492063,0.8135593220338984,4000,texas,1,no_highpass
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.7567567567567568,0.6709956709956709,0.7796610169491526,4000,texas,1,no_highpass
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7837837837837838,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7567567567567568,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7567567567567568,0.6984126984126984,0.8135593220338984,4000,texas,1,no_highpass
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8135593220338984,0.7837837837837838,0.7063492063492063,0.8135593220338984,4000,texas,1,no_highpass
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714285,0.7966101694915254,4000,texas,1,no_highpass
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7627118644067796,0.7567567567567568,0.6432178932178932,0.7627118644067796,4000,texas,1,no_highpass
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7837837837837838,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7837837837837838,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7567567567567568,0.7265512265512265,0.8135593220338984,4000,texas,1,no_highpass
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8135593220338984,0.7837837837837838,0.7063492063492063,0.8135593220338984,4000,texas,1,no_highpass
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8135593220338984,0.7837837837837838,0.7063492063492063,0.8135593220338984,4000,texas,1,no_highpass
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7796610169491526,0.7567567567567568,0.6709956709956709,0.7796610169491526,4000,texas,1,no_highpass
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7837837837837838,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.7567567567567568,0.7341269841269841,0.8305084745762712,4000,texas,1,no_highpass
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7567567567567568,0.6984126984126984,0.8135593220338984,4000,texas,1,no_highpass
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.8135593220338984,0.7837837837837838,0.7063492063492063,0.8135593220338984,4000,texas,1,no_highpass
4000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.7837837837837838,0.6785714285714285,0.7966101694915254,4000,texas,1,no_highpass
4000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7627118644067796,0.7567567567567568,0.6432178932178932,0.7627118644067796,4000,texas,1,no_highpass
6000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.7837837837837838,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.7567567567567568,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.7837837837837838,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.7837837837837838,0.7265512265512265,0.8135593220338984,6000,texas,1,no_highpass
6000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.7966101694915254,0.7837837837837838,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.99,"(0.05, 0.5, 5.0)",0.5,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.8108108108108109,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
6000,96,0.99,"(0.05, 0.5, 5.0)",0.6,no_highpass,"[0.05, 0.5, 5.0]",1.0,0.7966101694915254,0.7567567567567568,0.6987734487734487,0.7966101694915254,6000,texas,1,no_highpass
4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.6949152542372882,0.7297297297297297,0.5364357864357865,0.6949152542372882,4000,texas,1,pca_only
4000,64,0.95,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.6949152542372882,0.7297297297297297,0.5364357864357865,0.6949152542372882,4000,texas,1,pca_only
4000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.6779661016949152,0.7297297297297297,0.5086580086580086,0.6779661016949152,4000,texas,1,pca_only
4000,64,0.99,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.6779661016949152,0.7297297297297297,0.5086580086580086,0.6779661016949152,4000,texas,1,pca_only
4000,96,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.6949152542372882,0.7297297297297297,0.5364357864357865,0.6949152542372882,4000,texas,1,pca_only
4000,96,0.95,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.6949152542372882,0.7297297297297297,0.5364357864357865,0.6949152542372882,4000,texas,1,pca_only
4000,96,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.6779661016949152,0.7297297297297297,0.5086580086580086,0.6779661016949152,4000,texas,1,pca_only
4000,96,0.99,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.6779661016949152,0.7297297297297297,0.5086580086580086,0.6779661016949152,4000,texas,1,pca_only
6000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,64,0.95,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,64,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,64,0.99,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,96,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,96,0.95,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,96,0.99,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
6000,96,0.99,"(0.05, 0.5, 5.0)",1.0,full,"[0.05, 0.5, 5.0]",1.0,0.711864406779661,0.7297297297297297,0.5440115440115441,0.711864406779661,6000,texas,1,pca_only
4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,4000,texas,1,ridge_only
4000,64,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8305084745762712,0.8648648648648649,0.7420634920634921,0.8305084745762712,4000,texas,1,ridge_only
4000,64,0.99,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,4000,texas,1,ridge_only
4000,64,0.99,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8305084745762712,0.8648648648648649,0.7420634920634921,0.8305084745762712,4000,texas,1,ridge_only
4000,96,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,4000,texas,1,ridge_only
4000,96,0.95,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8305084745762712,0.8648648648648649,0.7420634920634921,0.8305084745762712,4000,texas,1,ridge_only
4000,96,0.99,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8135593220338984,0.8378378378378378,0.7063492063492063,0.8135593220338984,4000,texas,1,ridge_only
4000,96,0.99,"(0.05, 0.5, 5.0)",0.0,full,"[0.05, 0.5, 5.0]",1.0,0.8305084745762712,0.8648648648648649,0.7420634920634921,0.8305084745762712,4000,texas,1,ridge_only
6000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8305084745762712,0.8378378378378378,0.7341269841269841,0.8305084745762712,6000,texas,1,ridge_only
