split,best_dim,class_label,branch_local_id,branch_id,kind,node_idx_sorted,original_node_id,is_seed
0,64,0,1,split0_class0_branch1,extra,456,456,1
0,64,0,1,split0_class0_branch1,extra,459,459,1
0,64,0,1,split0_class0_branch1,extra,474,474,0
0,64,0,1,split0_class0_branch1,extra,483,483,0
0,64,0,1,split0_class0_branch1,extra,485,485,0
0,64,0,1,split0_class0_branch1,extra,490,490,0
0,64,0,1,split0_class0_branch1,extra,501,501,0
0,64,0,1,split0_class0_branch1,extra,519,519,0
0,64,0,1,split0_class0_branch1,extra,535,535,0
0,64,0,1,split0_class0_branch1,extra,559,559,0
0,64,0,1,split0_class0_branch1,extra,580,580,1
0,64,0,1,split0_class0_branch1,extra,613,613,1
0,64,0,1,split0_class0_branch1,extra,614,614,0
0,64,0,1,split0_class0_branch1,extra,627,627,1
0,64,0,1,split0_class0_branch1,extra,628,628,0
0,64,0,1,split0_class0_branch1,extra,649,649,0
0,64,0,1,split0_class0_branch1,extra,684,684,0
0,64,0,1,split0_class0_branch1,extra,689,689,0
0,64,0,1,split0_class0_branch1,extra,700,700,0
0,64,0,1,split0_class0_branch1,extra,717,717,1
0,64,0,1,split0_class0_branch1,extra,768,768,0
0,64,0,1,split0_class0_branch1,extra,809,809,0
0,64,0,1,split0_class0_branch1,extra,864,864,0
0,64,0,1,split0_class0_branch1,extra,874,874,0
0,64,0,1,split0_class0_branch1,extra,876,876,1
0,64,0,1,split0_class0_branch1,extra,897,897,1
0,64,0,1,split0_class0_branch1,extra,901,901,1
0,64,0,1,split0_class0_branch1,extra,913,913,0
0,64,0,1,split0_class0_branch1,extra,954,954,0
0,64,0,1,split0_class0_branch1,extra,999,999,1
0,64,0,1,split0_class0_branch1,extra,1026,1026,0
0,64,0,1,split0_class0_branch1,extra,1036,1036,0
0,64,0,1,split0_class0_branch1,extra,1044,1044,1
0,64,0,1,split0_class0_branch1,extra,1059,1059,0
0,64,0,1,split0_class0_branch1,extra,1081,1081,1
0,64,0,1,split0_class0_branch1,extra,1096,1096,1
0,64,0,1,split0_class0_branch1,extra,1115,1115,0
0,64,0,1,split0_class0_branch1,extra,1121,1121,1
0,64,0,1,split0_class0_branch1,extra,1132,1132,1
0,64,0,1,split0_class0_branch1,extra,1135,1135,0
0,64,0,1,split0_class0_branch1,extra,1154,1154,0
0,64,0,1,split0_class0_branch1,extra,1215,1215,1
0,64,0,1,split0_class0_branch1,extra,1234,1234,0
0,64,0,1,split0_class0_branch1,extra,1266,1266,1
0,64,0,1,split0_class0_branch1,extra,1270,1270,0
0,64,0,1,split0_class0_branch1,extra,1286,1286,0
0,64,0,1,split0_class0_branch1,extra,1310,1310,1
0,64,0,1,split0_class0_branch1,extra,1321,1321,1
0,64,0,1,split0_class0_branch1,extra,1323,1323,0
0,64,0,1,split0_class0_branch1,extra,1346,1346,0
0,64,0,1,split0_class0_branch1,extra,1359,1359,1
0,64,0,1,split0_class0_branch1,extra,1377,1377,0
0,64,0,1,split0_class0_branch1,extra,1396,1396,0
0,64,0,1,split0_class0_branch1,extra,1406,1406,0
0,64,0,1,split0_class0_branch1,extra,1429,1429,1
0,64,0,1,split0_class0_branch1,extra,1447,1447,1
0,64,0,1,split0_class0_branch1,extra,1469,1469,0
0,64,0,1,split0_class0_branch1,extra,1472,1472,0
0,64,0,1,split0_class0_branch1,extra,1518,1518,0
0,64,0,1,split0_class0_branch1,extra,1529,1529,1
0,64,0,1,split0_class0_branch1,extra,1550,1550,0
0,64,0,1,split0_class0_branch1,extra,1568,1568,1
0,64,0,1,split0_class0_branch1,extra,1594,1594,0
0,64,0,1,split0_class0_branch1,extra,1597,1597,0
0,64,0,1,split0_class0_branch1,extra,1617,1617,0
0,64,0,1,split0_class0_branch1,extra,1631,1631,0
0,64,0,1,split0_class0_branch1,extra,1678,1678,0
0,64,0,1,split0_class0_branch1,extra,1684,1684,1
0,64,0,1,split0_class0_branch1,extra,1731,1731,1
0,64,0,1,split0_class0_branch1,extra,1753,1753,0
0,64,0,1,split0_class0_branch1,extra,1839,1839,0
0,64,0,1,split0_class0_branch1,extra,1844,1844,0
0,64,0,1,split0_class0_branch1,extra,1904,1904,0
0,64,0,1,split0_class0_branch1,extra,1941,1941,1
0,64,0,1,split0_class0_branch1,extra,1942,1942,1
0,64,0,1,split0_class0_branch1,extra,1945,1945,0
0,64,0,1,split0_class0_branch1,extra,1978,1978,0
0,64,0,1,split0_class0_branch1,extra,1991,1991,1
0,64,0,1,split0_class0_branch1,extra,2028,2028,0
0,64,0,1,split0_class0_branch1,extra,2037,2037,0
0,64,0,1,split0_class0_branch1,extra,2066,2066,0
0,64,0,1,split0_class0_branch1,extra,2089,2089,0
0,64,0,1,split0_class0_branch1,extra,2105,2105,0
0,64,0,1,split0_class0_branch1,extra,2120,2120,0
0,64,0,1,split0_class0_branch1,extra,2184,2184,0
0,64,0,1,split0_class0_branch1,extra,2206,2206,1
0,64,0,1,split0_class0_branch1,extra,2219,2219,0
0,64,0,2,split0_class0_branch2,extra,113,113,1
0,64,0,2,split0_class0_branch2,extra,122,122,1
0,64,0,2,split0_class0_branch2,extra,184,184,0
0,64,0,2,split0_class0_branch2,extra,276,276,1
0,64,0,2,split0_class0_branch2,extra,287,287,0
0,64,0,2,split0_class0_branch2,extra,318,318,1
0,64,0,2,split0_class0_branch2,extra,325,325,0
0,64,0,2,split0_class0_branch2,extra,364,364,0
0,64,0,2,split0_class0_branch2,extra,407,407,0
0,64,0,2,split0_class0_branch2,extra,485,485,0
0,64,0,2,split0_class0_branch2,extra,535,535,0
0,64,0,2,split0_class0_branch2,extra,614,614,0
0,64,0,2,split0_class0_branch2,extra,649,649,0
0,64,0,2,split0_class0_branch2,extra,684,684,0
0,64,0,2,split0_class0_branch2,extra,689,689,0
0,64,0,2,split0_class0_branch2,extra,700,700,0
0,64,0,2,split0_class0_branch2,extra,913,913,0
0,64,0,2,split0_class0_branch2,extra,923,923,1
0,64,0,2,split0_class0_branch2,extra,947,947,1
0,64,0,2,split0_class0_branch2,extra,954,954,1
0,64,0,2,split0_class0_branch2,extra,1012,1012,1
0,64,0,2,split0_class0_branch2,extra,1115,1115,0
0,64,0,2,split0_class0_branch2,extra,1135,1135,0
0,64,0,2,split0_class0_branch2,extra,1154,1154,0
0,64,0,2,split0_class0_branch2,extra,1270,1270,0
0,64,0,2,split0_class0_branch2,extra,1346,1346,0
0,64,0,2,split0_class0_branch2,extra,1377,1377,0
0,64,0,2,split0_class0_branch2,extra,1396,1396,0
0,64,0,2,split0_class0_branch2,extra,1406,1406,0
0,64,0,2,split0_class0_branch2,extra,1472,1472,0
0,64,0,2,split0_class0_branch2,extra,1500,1500,1
0,64,0,2,split0_class0_branch2,extra,1518,1518,0
0,64,0,2,split0_class0_branch2,extra,1539,1539,1
0,64,0,2,split0_class0_branch2,extra,1553,1553,1
0,64,0,2,split0_class0_branch2,extra,1584,1584,1
0,64,0,2,split0_class0_branch2,extra,1589,1589,1
0,64,0,2,split0_class0_branch2,extra,1594,1594,0
0,64,0,2,split0_class0_branch2,extra,1597,1597,0
0,64,0,2,split0_class0_branch2,extra,1684,1684,0
0,64,0,2,split0_class0_branch2,extra,1717,1717,1
0,64,0,2,split0_class0_branch2,extra,1753,1753,0
0,64,0,2,split0_class0_branch2,extra,1839,1839,0
0,64,0,2,split0_class0_branch2,extra,1884,1884,1
0,64,0,2,split0_class0_branch2,extra,1945,1945,0
0,64,0,2,split0_class0_branch2,extra,1989,1989,1
0,64,0,2,split0_class0_branch2,extra,2028,2028,0
0,64,0,2,split0_class0_branch2,extra,2037,2037,0
0,64,0,2,split0_class0_branch2,extra,2066,2066,0
0,64,0,2,split0_class0_branch2,extra,2105,2105,0
0,64,0,2,split0_class0_branch2,extra,2163,2163,1
0,64,0,2,split0_class0_branch2,extra,2184,2184,0
0,64,0,2,split0_class0_branch2,extra,2206,2206,0
0,64,0,2,split0_class0_branch2,extra,2211,2211,1
0,64,0,2,split0_class0_branch2,extra,2219,2219,0
0,64,0,2,split0_class0_branch2,extra,2253,2253,1
0,64,1,0,split0_class1_branch0,root,10,10,1
0,64,1,0,split0_class1_branch0,root,14,14,1
0,64,1,0,split0_class1_branch0,root,24,24,1
0,64,1,0,split0_class1_branch0,root,25,25,1
0,64,1,0,split0_class1_branch0,root,35,35,1
0,64,1,0,split0_class1_branch0,root,55,55,1
0,64,1,0,split0_class1_branch0,root,62,62,1
0,64,1,0,split0_class1_branch0,root,68,68,1
0,64,1,0,split0_class1_branch0,root,72,72,1
0,64,1,0,split0_class1_branch0,root,96,96,1
0,64,1,0,split0_class1_branch0,root,112,112,1
0,64,1,0,split0_class1_branch0,root,130,130,1
0,64,1,0,split0_class1_branch0,root,143,143,1
0,64,1,0,split0_class1_branch0,root,150,150,1
0,64,1,0,split0_class1_branch0,root,159,159,1
0,64,1,0,split0_class1_branch0,root,178,178,1
0,64,1,0,split0_class1_branch0,root,185,185,1
0,64,1,0,split0_class1_branch0,root,189,189,1
0,64,1,0,split0_class1_branch0,root,212,212,1
0,64,1,0,split0_class1_branch0,root,213,213,1
0,64,1,0,split0_class1_branch0,root,231,231,1
0,64,1,0,split0_class1_branch0,root,237,237,1
0,64,1,0,split0_class1_branch0,root,241,241,1
0,64,1,0,split0_class1_branch0,root,271,271,1
0,64,1,0,split0_class1_branch0,root,294,294,1
0,64,1,0,split0_class1_branch0,root,308,308,1
0,64,1,0,split0_class1_branch0,root,311,311,1
0,64,1,0,split0_class1_branch0,root,335,335,1
0,64,1,0,split0_class1_branch0,root,338,338,1
0,64,1,0,split0_class1_branch0,root,341,341,1
0,64,1,0,split0_class1_branch0,root,344,344,1
0,64,1,0,split0_class1_branch0,root,347,347,1
0,64,1,0,split0_class1_branch0,root,351,351,1
0,64,1,0,split0_class1_branch0,root,365,365,1
0,64,1,0,split0_class1_branch0,root,372,372,1
0,64,1,0,split0_class1_branch0,root,373,373,1
0,64,1,0,split0_class1_branch0,root,375,375,1
0,64,1,0,split0_class1_branch0,root,380,380,1
0,64,1,0,split0_class1_branch0,root,387,387,1
0,64,1,0,split0_class1_branch0,root,400,400,1
0,64,1,0,split0_class1_branch0,root,406,406,1
0,64,1,0,split0_class1_branch0,root,418,418,1
0,64,1,0,split0_class1_branch0,root,422,422,1
0,64,1,0,split0_class1_branch0,root,424,424,1
0,64,1,0,split0_class1_branch0,root,434,434,1
0,64,1,0,split0_class1_branch0,root,439,439,1
0,64,1,0,split0_class1_branch0,root,451,451,1
0,64,1,0,split0_class1_branch0,root,488,488,1
0,64,1,0,split0_class1_branch0,root,494,494,1
0,64,1,0,split0_class1_branch0,root,503,503,1
0,64,1,0,split0_class1_branch0,root,508,508,1
0,64,1,0,split0_class1_branch0,root,522,522,1
0,64,1,0,split0_class1_branch0,root,548,548,1
0,64,1,0,split0_class1_branch0,root,560,560,1
0,64,1,0,split0_class1_branch0,root,562,562,1
0,64,1,0,split0_class1_branch0,root,595,595,1
0,64,1,0,split0_class1_branch0,root,607,607,1
0,64,1,0,split0_class1_branch0,root,618,618,1
0,64,1,0,split0_class1_branch0,root,623,623,1
0,64,1,0,split0_class1_branch0,root,638,638,1
0,64,1,0,split0_class1_branch0,root,642,642,1
0,64,1,0,split0_class1_branch0,root,654,654,1
0,64,1,0,split0_class1_branch0,root,662,662,1
0,64,1,0,split0_class1_branch0,root,670,670,1
0,64,1,0,split0_class1_branch0,root,677,677,1
0,64,1,0,split0_class1_branch0,root,680,680,1
0,64,1,0,split0_class1_branch0,root,698,698,1
0,64,1,0,split0_class1_branch0,root,725,725,1
0,64,1,0,split0_class1_branch0,root,739,739,1
0,64,1,0,split0_class1_branch0,root,740,740,1
0,64,1,0,split0_class1_branch0,root,743,743,1
0,64,1,0,split0_class1_branch0,root,757,757,1
0,64,1,0,split0_class1_branch0,root,762,762,1
0,64,1,0,split0_class1_branch0,root,765,765,1
0,64,1,0,split0_class1_branch0,root,772,772,1
0,64,1,0,split0_class1_branch0,root,792,792,1
0,64,1,0,split0_class1_branch0,root,803,803,1
0,64,1,0,split0_class1_branch0,root,804,804,1
0,64,1,0,split0_class1_branch0,root,815,815,1
0,64,1,0,split0_class1_branch0,root,825,825,1
0,64,1,0,split0_class1_branch0,root,831,831,1
0,64,1,0,split0_class1_branch0,root,859,859,1
0,64,1,0,split0_class1_branch0,root,872,872,1
0,64,1,0,split0_class1_branch0,root,888,888,1
0,64,1,0,split0_class1_branch0,root,892,892,1
0,64,1,0,split0_class1_branch0,root,894,894,1
0,64,1,0,split0_class1_branch0,root,907,907,1
0,64,1,0,split0_class1_branch0,root,925,925,1
0,64,1,0,split0_class1_branch0,root,953,953,1
0,64,1,0,split0_class1_branch0,root,963,963,1
0,64,1,0,split0_class1_branch0,root,972,972,1
0,64,1,0,split0_class1_branch0,root,989,989,1
0,64,1,0,split0_class1_branch0,root,1003,1003,1
0,64,1,0,split0_class1_branch0,root,1055,1055,1
0,64,1,0,split0_class1_branch0,root,1057,1057,1
0,64,1,0,split0_class1_branch0,root,1072,1072,1
0,64,1,0,split0_class1_branch0,root,1093,1093,1
0,64,1,0,split0_class1_branch0,root,1095,1095,1
0,64,1,0,split0_class1_branch0,root,1098,1098,1
0,64,1,0,split0_class1_branch0,root,1103,1103,1
0,64,1,0,split0_class1_branch0,root,1125,1125,1
0,64,1,0,split0_class1_branch0,root,1127,1127,1
0,64,1,0,split0_class1_branch0,root,1128,1128,1
0,64,1,0,split0_class1_branch0,root,1129,1129,1
0,64,1,0,split0_class1_branch0,root,1166,1166,1
0,64,1,0,split0_class1_branch0,root,1171,1171,1
0,64,1,0,split0_class1_branch0,root,1175,1175,1
0,64,1,0,split0_class1_branch0,root,1176,1176,1
0,64,1,0,split0_class1_branch0,root,1190,1190,1
0,64,1,0,split0_class1_branch0,root,1237,1237,1
0,64,1,0,split0_class1_branch0,root,1240,1240,1
0,64,1,0,split0_class1_branch0,root,1254,1254,1
0,64,1,0,split0_class1_branch0,root,1258,1258,1
0,64,1,0,split0_class1_branch0,root,1261,1261,1
0,64,1,0,split0_class1_branch0,root,1271,1271,1
0,64,1,0,split0_class1_branch0,root,1287,1287,1
0,64,1,0,split0_class1_branch0,root,1305,1305,1
0,64,1,0,split0_class1_branch0,root,1311,1311,1
0,64,1,0,split0_class1_branch0,root,1314,1314,1
0,64,1,0,split0_class1_branch0,root,1319,1319,1
0,64,1,0,split0_class1_branch0,root,1328,1328,1
