stage,changed_class,trial_dim,class_dims_json,objective,val_acc,balanced_norm_true_residual,balanced_true_explained_ratio,mean_fp_rate,mean_dim_frac,accepted,reason,split,base_objective,base_val_acc,fixed_vs_base,broken_vs_base,break_rate
greedy_pass_0,3,16,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 16, ""4"": 24}",0.670507732516424,0.6858710562414266,1.440431351313281,0.3682895615171719,0.07827508956359067,0.8666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,6,9,0.017892644135188866
greedy_pass_0,3,32,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 24}",0.6758929853140361,0.691358024691358,1.467240886648302,0.37698475758134703,0.07752847705821614,0.75,0,candidate_ok,6,0.6743464958094502,0.6899862825788752,6,5,0.009940357852882704
greedy_pass_0,3,48,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 48, ""4"": 24}",0.6636392897419662,0.6790123456790124,1.4703357049252181,0.38139478529894,0.08143056811615049,0.5666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,12,20,0.039761431411530816
greedy_pass_0,3,64,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 64, ""4"": 24}",0.6482150521258861,0.663923182441701,1.5057463845597372,0.384063112260978,0.08559594596306741,0.475,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,15,34,0.06759443339960239
greedy_pass_0_accept,3,32,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 24}",0.6758929853140361,0.691358024691358,1.467240886648302,0.37698475758134703,0.07752847705821614,0.75,1,best_class_coordinate_update,6,,,6,5,0.009940357852882704
greedy_pass_0,4,16,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 16}",0.6638103244406,0.6790123456790124,1.4361868713330028,0.3696396354738956,0.08093555334890071,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,4,13,0.025793650793650792
greedy_pass_0,4,32,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 32}",0.6757202712376393,0.691358024691358,1.481449307640536,0.3814161248636796,0.0774462438383979,0.8,0,no_objective_gain,6,0.6758929853140361,0.691358024691358,2,2,0.003968253968253968
greedy_pass_0,4,48,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 48}",0.6753302788313529,0.691358024691358,1.543380867247217,0.38703065953970794,0.07710299128458772,0.6,0,no_objective_gain|break_rate_high,6,0.6758929853140361,0.691358024691358,11,11,0.021825396825396824
greedy_pass_0,4,64,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 64}",0.6596388680883386,0.6762688614540466,1.6081445388475732,0.3906404547371073,0.08055548980903861,0.5,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,12,23,0.04563492063492063
greedy_pass_1,0,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 24}",0.667101595353768,0.6831275720164609,1.5165185992795274,0.3827857034563382,0.07959667418614944,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,4,10,0.01984126984126984
greedy_pass_1,0,32,"{""0"": 32, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 24}",0.6654027019804033,0.6817558299039781,1.5450868778275604,0.3869056502638123,0.07999408731771733,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,11,18,0.03571428571428571
greedy_pass_1,0,48,"{""0"": 48, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 24}",0.6699999903458235,0.6872427983539094,1.6612402372605075,0.39355140942480027,0.07856389699233302,0.6333333333333333,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,19,22,0.04365079365079365
greedy_pass_1,0,64,"{""0"": 64, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 24}",0.664043663100345,0.6831275720164609,1.8554028376740548,0.39723094434396317,0.07969021583755923,0.525,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,24,30,0.05952380952380952
greedy_pass_1,1,16,"{""0"": 16, ""1"": 16, ""2"": 24, ""3"": 32, ""4"": 24}",0.6746135120933733,0.6899862825788752,1.4588355047959785,0.3687174007758992,0.07796425203228394,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,10,11,0.021825396825396824
greedy_pass_1,1,32,"{""0"": 16, ""1"": 32, ""2"": 24, ""3"": 32, ""4"": 24}",0.6741317552523203,0.6899862825788752,1.5025868147111532,0.38199579547875206,0.07783211806792381,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,11,12,0.023809523809523808
greedy_pass_1,1,48,"{""0"": 16, ""1"": 48, ""2"": 24, ""3"": 32, ""4"": 24}",0.65892377013288,0.6748971193415638,1.5296872888207504,0.388446858070777,0.08151318763797137,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,20,32,0.06349206349206349
greedy_pass_1,1,64,"{""0"": 16, ""1"": 64, ""2"": 24, ""3"": 32, ""4"": 24}",0.6484124696388233,0.6652949245541838,1.6279117730915253,0.39355214320417164,0.08387728786309731,0.5,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,25,44,0.0873015873015873
greedy_pass_1,2,16,"{""0"": 16, ""1"": 24, ""2"": 16, ""3"": 32, ""4"": 24}",0.6638384913635891,0.6790123456790124,1.433748367685177,0.3707077755446977,0.08096008703752058,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,5,14,0.027777777777777776
greedy_pass_1,2,32,"{""0"": 16, ""1"": 24, ""2"": 32, ""3"": 32, ""4"": 24}",0.6715032308914544,0.6872427983539094,1.4896095804035618,0.380757165833869,0.0783250160877457,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,7,10,0.01984126984126984
greedy_pass_1,2,48,"{""0"": 16, ""1"": 24, ""2"": 48, ""3"": 32, ""4"": 24}",0.665865697670576,0.6817558299039781,1.5250321216861062,0.38525031971685875,0.07904061477041886,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,19,26,0.051587301587301584
greedy_pass_1,2,64,"{""0"": 16, ""1"": 24, ""2"": 64, ""3"": 32, ""4"": 24}",0.6528833701204436,0.6694101508916324,1.5946460309855572,0.38870961085264744,0.08175794523719242,0.5,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,25,41,0.08134920634920635
greedy_pass_1,3,16,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 16, ""4"": 24}",0.670507732516424,0.6858710562414266,1.440431351313281,0.3682895615171719,0.07827508956359067,0.8666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,11,15,0.02976190476190476
greedy_pass_1,3,24,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6743464958094502,0.6899862825788752,1.464903547549555,0.3736882612980458,0.0776085502894128,0.9333333333333332,0,no_objective_gain|val_acc_drop,6,0.6758929853140361,0.691358024691358,5,6,0.011904761904761904
greedy_pass_1,3,48,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 48, ""4"": 24}",0.6636392897419662,0.6790123456790124,1.4703357049252181,0.38139478529894,0.08143056811615049,0.5666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,6,15,0.02976190476190476
greedy_pass_1,3,64,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 64, ""4"": 24}",0.6482150521258861,0.663923182441701,1.5057463845597372,0.384063112260978,0.08559594596306741,0.475,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,9,29,0.057539682539682536
greedy_pass_1,4,16,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 16}",0.6638103244406,0.6790123456790124,1.4361868713330028,0.3696396354738956,0.08093555334890071,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,4,13,0.025793650793650792
greedy_pass_1,4,32,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 32}",0.6757202712376393,0.691358024691358,1.481449307640536,0.3814161248636796,0.0774462438383979,0.8,0,no_objective_gain,6,0.6758929853140361,0.691358024691358,2,2,0.003968253968253968
greedy_pass_1,4,48,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 48}",0.6753302788313529,0.691358024691358,1.543380867247217,0.38703065953970794,0.07710299128458772,0.6,0,no_objective_gain|break_rate_high,6,0.6758929853140361,0.691358024691358,11,11,0.021825396825396824
greedy_pass_1,4,64,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 32, ""4"": 64}",0.6596388680883386,0.6762688614540466,1.6081445388475732,0.3906404547371073,0.08055548980903861,0.5,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6758929853140361,0.691358024691358,12,23,0.04563492063492063
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.6224522290164854,0.6378600823045267,1.39231737246443,0.3350623512144827,0.09124644841274789,1.0,0,,7,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6280267442050638,0.644718792866941,1.535888484718511,0.36501175436307093,0.0896605416072244,1.0,0,,7,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6285335727943587,0.6460905349794238,1.6320514834315882,0.3878600030219833,0.08939436814186186,1.0,0,,7,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6334565193376989,0.6529492455418381,1.8398859067772482,0.41432302379894,0.08755796157812071,1.0,0,,7,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6289350408812349,0.6529492455418381,2.2996839811071927,0.4331483047385234,0.08749790342427038,1.0,0,,7,,,,,
global_init_accept,,,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6334565193376989,0.6529492455418381,1.8398859067772482,0.41432302379894,0.08755796157812071,1.0,1,best_global_objective,7,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6349443984181469,0.6529492455418381,1.6985685660103258,0.39934868847910676,0.08749447754188491,0.8666666666666667,0,break_rate_high,7,0.6334565193376989,0.6529492455418381,24,24,0.05042016806722689
greedy_pass_0,0,24,"{""0"": 24, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6345615793728316,0.6529492455418381,1.7357537747316005,0.40496827841617494,0.0875000767677621,0.9,0,break_rate_high,7,0.6334565193376989,0.6529492455418381,18,18,0.037815126050420166
greedy_pass_0,0,32,"{""0"": 32, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6288815063360531,0.6474622770919067,1.7505211095010034,0.4089427325672907,0.08889986288896681,0.9333333333333332,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6334565193376989,0.6529492455418381,8,12,0.025210084033613446
greedy_pass_0,0,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6248990372275962,0.6460905349794238,2.0278443960737085,0.41840499056157004,0.08933368766683877,0.8,0,no_objective_gain|val_acc_drop,7,0.6334565193376989,0.6529492455418381,2,7,0.014705882352941176
greedy_pass_0,1,16,"{""0"": 48, ""1"": 16, ""2"": 48, ""3"": 48, ""4"": 48}",0.6261678656287013,0.644718792866941,1.747328334652373,0.3956820380700196,0.08968526886646615,0.8666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6334565193376989,0.6529492455418381,12,18,0.037815126050420166
greedy_pass_0,1,24,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6397494383798851,0.6584362139917695,1.7671310077179037,0.4022789435293178,0.08622906544113255,0.9,0,candidate_ok,7,0.6334565193376989,0.6529492455418381,11,7,0.014705882352941176
greedy_pass_0,1,32,"{""0"": 48, ""1"": 32, ""2"": 48, ""3"": 48, ""4"": 48}",0.6366097372296574,0.6556927297668038,1.8040977283368012,0.4073947530937426,0.08691304664099656,0.9333333333333332,0,candidate_ok,7,0.6334565193376989,0.6529492455418381,9,7,0.014705882352941176
greedy_pass_0,1,64,"{""0"": 48, ""1"": 64, ""2"": 48, ""3"": 48, ""4"": 48}",0.6257965323226815,0.6460905349794238,1.9386593724323298,0.4189369002242155,0.08915782666579145,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6334565193376989,0.6529492455418381,6,11,0.023109243697478993
greedy_pass_0_accept,1,24,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6397494383798851,0.6584362139917695,1.7671310077179037,0.4022789435293178,0.08622906544113255,0.9,1,best_class_coordinate_update,7,,,11,7,0.014705882352941176
greedy_pass_0,2,16,"{""0"": 48, ""1"": 24, ""2"": 16, ""3"": 48, ""4"": 48}",0.6171122162179875,0.635116598079561,1.6942366307205674,0.3880764201896447,0.09238272842298434,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,15,32,0.06666666666666667
greedy_pass_0,2,24,"{""0"": 48, ""1"": 24, ""2"": 24, ""3"": 48, ""4"": 48}",0.6279936657753673,0.6460905349794238,1.7080514356156944,0.39374727906442314,0.08956719820785677,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,11,20,0.041666666666666664
greedy_pass_0,2,32,"{""0"": 48, ""1"": 24, ""2"": 32, ""3"": 48, ""4"": 48}",0.6290907648580283,0.6474622770919067,1.7349383475464601,0.39830108935468206,0.08909998912496322,0.8333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,7,15,0.03125
greedy_pass_0,2,64,"{""0"": 48, ""1"": 24, ""2"": 64, ""3"": 48, ""4"": 48}",0.6364288239298396,0.6556927297668038,1.8426335595575067,0.4053985356760282,0.0867082192046692,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,11,13,0.027083333333333334
greedy_pass_0,3,16,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 16, ""4"": 48}",0.6332630701406425,0.6515775034293553,1.7365663078591294,0.38785727939843884,0.08667663305242107,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,28,33,0.06875
greedy_pass_0,3,24,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 24, ""4"": 48}",0.6343504112698374,0.6529492455418381,1.7635582872286264,0.3929794737094182,0.08675846472760401,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,13,17,0.035416666666666666
greedy_pass_0,3,32,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 32, ""4"": 48}",0.6356858654960739,0.654320987654321,1.7657111590217014,0.3976598158257868,0.08676582489999596,0.8333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,7,10,0.020833333333333332
greedy_pass_0,3,64,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 64, ""4"": 48}",0.6368865798036372,0.6556927297668038,1.7957665828935832,0.40517572676244573,0.08720935206402686,0.725,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,3,5,0.010416666666666666
greedy_pass_0,4,16,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 16}",0.6174715807643212,0.635116598079561,1.6568964631529937,0.3852577794641662,0.09252085674499054,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,5,22,0.04583333333333333
greedy_pass_0,4,24,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 24}",0.6321759332375584,0.6502057613168725,1.7026729093556447,0.39219763403063024,0.08859447609400553,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,5,11,0.022916666666666665
greedy_pass_0,4,32,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 32}",0.6361447514135086,0.654320987654321,1.7180620689565813,0.3967214665673745,0.0874584042091373,0.8333333333333334,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,3,6,0.0125
greedy_pass_0,4,64,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 64}",0.6378769220429765,0.6570644718792867,1.836059000081023,0.4063920059011573,0.08637639295522792,0.725,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,4,5,0.010416666666666666
greedy_pass_1,0,16,"{""0"": 16, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6315873026412503,0.6488340192043895,1.6258136669509813,0.3873046082094846,0.0885565829900322,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,22,29,0.06041666666666667
greedy_pass_1,0,24,"{""0"": 24, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6380968866938398,0.6556927297668038,1.662998875672256,0.39292419814655277,0.08687755544137758,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,15,17,0.035416666666666666
greedy_pass_1,0,32,"{""0"": 32, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6434458825073572,0.6611796982167353,1.6777662104416589,0.3968986522976685,0.08552074404094197,0.8333333333333334,0,break_rate_high,7,0.6397494383798851,0.6584362139917695,12,10,0.020833333333333332
greedy_pass_1,0,64,"{""0"": 64, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6228956864348777,0.6433470507544582,1.9550894970143642,0.4063609102919479,0.09004564953023662,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,2,13,0.027083333333333334
greedy_pass_1,1,16,"{""0"": 48, ""1"": 16, ""2"": 48, ""3"": 48, ""4"": 48}",0.6261678656287013,0.644718792866941,1.747328334652373,0.3956820380700196,0.08968526886646615,0.8666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,1,11,0.022916666666666665
greedy_pass_1,1,32,"{""0"": 48, ""1"": 32, ""2"": 48, ""3"": 48, ""4"": 48}",0.6366097372296574,0.6556927297668038,1.8040977283368012,0.4073947530937426,0.08691304664099656,0.9333333333333332,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,0,2,0.004166666666666667
greedy_pass_1,1,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6334565193376989,0.6529492455418381,1.8398859067772482,0.41432302379894,0.08755796157812071,1.0,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,7,11,0.022916666666666665
greedy_pass_1,1,64,"{""0"": 48, ""1"": 64, ""2"": 48, ""3"": 48, ""4"": 48}",0.6257965323226815,0.6460905349794238,1.9386593724323298,0.4189369002242155,0.08915782666579145,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,13,22,0.04583333333333333
greedy_pass_1,2,16,"{""0"": 48, ""1"": 24, ""2"": 16, ""3"": 48, ""4"": 48}",0.6171122162179875,0.635116598079561,1.6942366307205674,0.3880764201896447,0.09238272842298434,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,15,32,0.06666666666666667
greedy_pass_1,2,24,"{""0"": 48, ""1"": 24, ""2"": 24, ""3"": 48, ""4"": 48}",0.6279936657753673,0.6460905349794238,1.7080514356156944,0.39374727906442314,0.08956719820785677,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,11,20,0.041666666666666664
greedy_pass_1,2,32,"{""0"": 48, ""1"": 24, ""2"": 32, ""3"": 48, ""4"": 48}",0.6290907648580283,0.6474622770919067,1.7349383475464601,0.39830108935468206,0.08909998912496322,0.8333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,7,15,0.03125
greedy_pass_1,2,64,"{""0"": 48, ""1"": 24, ""2"": 64, ""3"": 48, ""4"": 48}",0.6364288239298396,0.6556927297668038,1.8426335595575067,0.4053985356760282,0.0867082192046692,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,11,13,0.027083333333333334
greedy_pass_1,3,16,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 16, ""4"": 48}",0.6332630701406425,0.6515775034293553,1.7365663078591294,0.38785727939843884,0.08667663305242107,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,28,33,0.06875
greedy_pass_1,3,24,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 24, ""4"": 48}",0.6343504112698374,0.6529492455418381,1.7635582872286264,0.3929794737094182,0.08675846472760401,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,13,17,0.035416666666666666
greedy_pass_1,3,32,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 32, ""4"": 48}",0.6356858654960739,0.654320987654321,1.7657111590217014,0.3976598158257868,0.08676582489999596,0.8333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,7,10,0.020833333333333332
greedy_pass_1,3,64,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 64, ""4"": 48}",0.6368865798036372,0.6556927297668038,1.7957665828935832,0.40517572676244573,0.08720935206402686,0.725,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,3,5,0.010416666666666666
greedy_pass_1,4,16,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 16}",0.6174715807643212,0.635116598079561,1.6568964631529937,0.3852577794641662,0.09252085674499054,0.7666666666666666,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,5,22,0.04583333333333333
greedy_pass_1,4,24,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 24}",0.6321759332375584,0.6502057613168725,1.7026729093556447,0.39219763403063024,0.08859447609400553,0.7999999999999999,0,no_objective_gain|val_acc_drop|break_rate_high,7,0.6397494383798851,0.6584362139917695,5,11,0.022916666666666665
greedy_pass_1,4,32,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 32}",0.6361447514135086,0.654320987654321,1.7180620689565813,0.3967214665673745,0.0874584042091373,0.8333333333333334,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,3,6,0.0125
greedy_pass_1,4,64,"{""0"": 48, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 64}",0.6378769220429765,0.6570644718792867,1.836059000081023,0.4063920059011573,0.08637639295522792,0.725,0,no_objective_gain|val_acc_drop,7,0.6397494383798851,0.6584362139917695,4,5,0.010416666666666666
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.6404136749874886,0.654320987654321,1.2575066967649955,0.3507129251544033,0.08675486999000215,1.0,0,,8,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6689593025459255,0.6844993141289437,1.4481412152855768,0.3818565344344604,0.07930127839501241,1.0,0,,8,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6737982450783921,0.6899862825788752,1.524856508579242,0.4039660164572335,0.07776682402597627,1.0,0,,8,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6789570758520203,0.6968449931412894,1.7095227373778203,0.43207596949462007,0.07604968967347439,1.0,0,,8,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6791231500375394,0.700960219478738,2.114426133948361,0.45169011131415526,0.07497842734857739,1.0,0,,8,,,,,
global_init_accept,,,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6791231500375394,0.700960219478738,2.114426133948361,0.45169011131415526,0.07497842734857739,1.0,1,best_global_objective,8,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6569506314310722,0.6762688614540466,1.8580517847933755,0.4331835981636087,0.0810223283847523,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,8,0.6791231500375394,0.700960219478738,13,31,0.060665362035225046
greedy_pass_0,0,24,"{""0"": 24, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6636149319201744,0.6831275720164609,1.8806344437333167,0.43875422969803274,0.07931562888727112,0.875,0,no_objective_gain|val_acc_drop|break_rate_high,8,0.6791231500375394,0.700960219478738,11,24,0.046966731898238745
greedy_pass_0,0,32,"{""0"": 32, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.671704074365747,0.691358024691358,1.8979972815410868,0.442953255638737,0.0772895266377538,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,8,0.6791231500375394,0.700960219478738,9,16,0.03131115459882583
greedy_pass_0,0,48,"{""0"": 48, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6764293690410398,0.6968449931412894,1.9739507223445902,0.4481764331422247,0.0759411304686295,0.95,0,no_objective_gain|val_acc_drop,8,0.6791231500375394,0.700960219478738,4,7,0.0136986301369863
greedy_pass_0,1,16,"{""0"": 64, ""1"": 16, ""2"": 64, ""3"": 64, ""4"": 64}",0.6670570660420916,0.6872427983539094,1.9466758163565383,0.42553465210554375,0.07855563783373236,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,8,0.6791231500375394,0.700960219478738,25,35,0.0684931506849315
greedy_pass_0,1,24,"{""0"": 64, ""1"": 24, ""2"": 64, ""3"": 64, ""4"": 64}",0.6738132520262912,0.6941015089163237,1.960667905232667,0.432485723784633,0.0768260366422205,0.875,0,no_objective_gain|val_acc_drop|break_rate_high,8,0.6791231500375394,0.700960219478738,19,24,0.046966731898238745
greedy_pass_0,1,32,"{""0"": 64, ""1"": 32, ""2"": 64, ""3"": 64, ""4"": 64}",0.6874438847128709,0.7078189300411523,1.9761273761905767,0.4382685905209409,0.07334229642296794,0.9,0,break_rate_high,8,0.6791231500375394,0.700960219478738,17,12,0.023483365949119372
greedy_pass_0,1,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}",0.6828414643651352,0.7037037037037037,2.0209470151790865,0.44608402420221277,0.07435526417932928,0.95,0,candidate_ok,8,0.6791231500375394,0.700960219478738,6,4,0.007827788649706457
greedy_pass_0_accept,1,48,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 64, ""4"": 64}",0.6828414643651352,0.7037037037037037,2.0209470151790865,0.44608402420221277,0.07435526417932928,0.95,1,best_class_coordinate_update,8,,,6,4,0.007827788649706457
